"","id","var","highest","ensemble_df","cell_percentage"
"AP003071.4","AP003071.4",1.66940550907563,"DEM","ENSG00000261625",0.0319897632757518
"KCNK10","KCNK10",1.66930952199035,"DEM","ENSG00000100433",1.27959053103007
"AC044839.5","AC044839.5",1.66813654582845,"DEM","ENSG00000255447",0.0319897632757518
"AC068282.1","AC068282.1",1.66809380460511,"DEM","ENSG00000286145",0.479846449136276
"LINC01176","LINC01176",1.66790936885538,"DEM","ENSG00000281404",0.0319897632757518
"ZNF569","ZNF569",1.66768847646452,"DEM","ENSG00000196437",1.37555982085733
"IL18","IL18",1.667519427172,"DEM","ENSG00000150782",0.0319897632757518
"CLEC20A","CLEC20A",1.66648940270023,"DEM","ENSG00000188585",0.0959692898272553
"AL121601.1","AL121601.1",1.6664893113061,"DEM","ENSG00000232412",0.127959053103007
"AC097376.2","AC097376.2",1.66638850543414,"DEM","ENSG00000273247",3.13499680102367
"DRICH1","DRICH1",1.66627375451553,"DEM","ENSG00000189269",0.479846449136276
"ADGRL3","ADGRL3",1.66566924411195,"DEM","ENSG00000150471",57.8055022392834
"LINC02117","LINC02117",1.66544653238657,"DEM","ENSG00000248539",0.0639795265515035
"ANKRD36","ANKRD36",1.66544287735971,"DEM","ENSG00000135976",4.99040307101727
"TRPV3","TRPV3",1.66526357079028,"DEM","ENSG00000167723",0.0319897632757518
"AC114980.1","AC114980.1",1.66493386152252,"DEM","ENSG00000251023",0.383877159309021
"CDKL4","CDKL4",1.66467843959597,"DEM","ENSG00000205111",0.223928342930262
"GNA14","GNA14",1.66384453116708,"DEM","ENSG00000156049",1.24760076775432
"AC104695.4","AC104695.4",1.66381961293056,"DEM","ENSG00000270640",0.319897632757518
"SNX4","SNX4",1.66370347987064,"DEM","ENSG00000114520",4.03071017274472
"AC107959.1","AC107959.1",1.66365591733745,"DEM","ENSG00000245025",0.159948816378759
"AL035588.1","AL035588.1",1.66334140603535,"DEM","ENSG00000231102",0.0319897632757518
"ZCWPW1","ZCWPW1",1.6633402709704,"DEM","ENSG00000078487",0.54382597568778
"ERVK13-1","ERVK13-1",1.66318686825526,"DEM","ENSG00000260565",0.73576455534229
"HGSNAT","HGSNAT",1.66269129132523,"DEM","ENSG00000165102",7.77351247600768
"AC092535.3","AC092535.3",1.66263392853235,"DEM","ENSG00000251652",1.27959053103007
"ELMO1","ELMO1",1.6622853162057,"DEM","ENSG00000155849",9.11708253358925
"TEX2","TEX2",1.66168797553711,"DEM","ENSG00000136478",1.27959053103007
"AC012339.1","AC012339.1",1.66154256470464,"DEM","ENSG00000248762",0.0319897632757518
"MYO5C","MYO5C",1.6612153783169,"DEM","ENSG00000128833",1.21561100447857
"TBPL2","TBPL2",1.66120064948116,"DEM","ENSG00000182521",0.0639795265515035
"AC022211.3","AC022211.3",1.66069022199267,"DEM","ENSG00000265800",0.159948816378759
"PROX1","PROX1",1.66063168574971,"DEM","ENSG00000117707",0.191938579654511
"SMC5","SMC5",1.66031922617981,"DEM","ENSG00000198887",6.07805502239283
"AC116366.3","AC116366.3",1.6599693724206,"DEM","ENSG00000283782",0.927703134996801
"AD000671.3","AD000671.3",1.65936647527828,"DEM","ENSG00000267439",0.0639795265515035
"RNY4P7","RNY4P7",1.65867009796278,"DEM","ENSG00000201470",0.0639795265515035
"TEF","TEF",1.65864504244323,"DEM","ENSG00000167074",0.447856685860525
"UBQLN4","UBQLN4",1.65861619211951,"DEM","ENSG00000160803",0.671785028790787
"GMNC","GMNC",1.65835029155491,"DEM","ENSG00000205835",0.0319897632757518
"AC109361.2","AC109361.2",1.65759435402106,"DEM","ENSG00000250740",0.0639795265515035
"MT1G","MT1G",1.65753395342017,"DEM","ENSG00000125144",0.0319897632757518
"OXR1","OXR1",1.65749840931959,"DEM","ENSG00000164830",6.11004478566859
"AL049697.1","AL049697.1",1.65748559393745,"DEM","ENSG00000213204",0.0959692898272553
"LINC00622","LINC00622",1.65737011580559,"DEM","ENSG00000260941",0.0319897632757518
"PBX3","PBX3",1.6572656418052,"DEM","ENSG00000167081",18.9699296225208
"STARD13","STARD13",1.65685550298849,"DEM","ENSG00000133121",13.1158029430582
"ZFHX2-AS1","ZFHX2-AS1",1.65673119861492,"DEM","ENSG00000157306",0.415866922584773
"TCERG1L","TCERG1L",1.65658849800577,"DEM","ENSG00000176769",1.05566218809981
"MYO1D","MYO1D",1.65646611675258,"DEM","ENSG00000176658",13.019833653231
"AC020978.3","AC020978.3",1.65619832269007,"DEM","ENSG00000260891",0.127959053103007
"SLC30A9","SLC30A9",1.65618823552926,"DEM","ENSG00000014824",6.3019833653231
"IATPR","IATPR",1.65582464475008,"DEM","ENSG00000233387",0.0319897632757518
"AC018521.2","AC018521.2",1.65559855227915,"DEM","ENSG00000264019",0.0319897632757518
"BMPR1A","BMPR1A",1.65528087875664,"DEM","ENSG00000107779",15.1951375559821
"AL160313.1","AL160313.1",1.65509871437461,"DEM","ENSG00000247970",0.383877159309021
"SRD5A3","SRD5A3",1.6546792229717,"DEM","ENSG00000128039",0.991682661548305
"EFR3A","EFR3A",1.65434898328045,"DEM","ENSG00000132294",2.75111964171465
"AP000842.2","AP000842.2",1.65407526811561,"DEM","ENSG00000255027",0.0319897632757518
"CRYGS","CRYGS",1.65397941097177,"DEM","ENSG00000213139",0.54382597568778
"AL122035.2","AL122035.2",1.65365722868883,"DEM","ENSG00000272909",0.0639795265515035
"LINC01956","LINC01956",1.65321930267465,"DEM","ENSG00000258910",0.191938579654511
"IL7","IL7",1.65243848353703,"DEM","ENSG00000104432",1.88739603326935
"LYST","LYST",1.65211859311868,"DEM","ENSG00000143669",9.27703134996801
"SAMD5","SAMD5",1.65200322264517,"DEM","ENSG00000203727",8.50927703134997
"CCDC170","CCDC170",1.652003094573,"DEM","ENSG00000120262",0.73576455534229
"GPR82","GPR82",1.65104324144905,"DEM","ENSG00000171657",0.0639795265515035
"WDR93","WDR93",1.6505926181461,"DEM","ENSG00000140527",0.159948816378759
"FTO","FTO",1.65018084865334,"DEM","ENSG00000140718",13.5956493921945
"AC005034.3","AC005034.3",1.65012530799539,"DEM","ENSG00000270696",0.127959053103007
"AC022498.1","AC022498.1",1.64945037090452,"DEM","ENSG00000234238",0.0319897632757518
"TRPV4","TRPV4",1.64944446854329,"DEM","ENSG00000111199",0.959692898272553
"AP005482.1","AP005482.1",1.64903991505802,"DEM","ENSG00000260302",0.0319897632757518
"AL441883.1","AL441883.1",1.64899027634866,"DEM","ENSG00000261071",0.0319897632757518
"PAK2","PAK2",1.64882441244989,"DEM","ENSG00000180370",4.99040307101727
"SH3D19","SH3D19",1.64871243866116,"DEM","ENSG00000109686",9.82085732565579
"AC069444.2","AC069444.2",1.64717118939071,"DEM","ENSG00000285585",0.0319897632757518
"ST6GAL2","ST6GAL2",1.64715617555544,"DEM","ENSG00000144057",7.58157389635317
"SNORD114-21","SNORD114-21",1.64666840797011,"DEM","ENSG00000272344",0.0959692898272553
"AL132656.3","AL132656.3",1.64658390690827,"DEM","ENSG00000272489",0.0319897632757518
"AL049828.1","AL049828.1",1.64604327538284,"DEM","ENSG00000258526",5.66218809980806
"RNU6-1216P","RNU6-1216P",1.64565775804103,"DEM","ENSG00000199460",0.0319897632757518
"ZNF583","ZNF583",1.64499444167258,"DEM","ENSG00000198440",0.73576455534229
"PPP2R3B","PPP2R3B",1.64483232366874,"DEM","ENSG00000167393",1.31158029430582
"EGFR","EGFR",1.64441925149232,"DEM","ENSG00000146648",11.1964171465131
"GYG1","GYG1",1.64422069326278,"DEM","ENSG00000163754",0.351887396033269
"AC108448.3","AC108448.3",1.64386312913343,"DEM","ENSG00000285644",0.0319897632757518
"AC068189.1","AC068189.1",1.6436427903205,"DEM","ENSG00000254248",0.0319897632757518
"GRM7-AS1","GRM7-AS1",1.64361588035139,"DEM","ENSG00000236202",0.0959692898272553
"EAPP","EAPP",1.64324422381764,"DEM","ENSG00000129518",2.33525271912988
"OTUD6B","OTUD6B",1.642997475034,"DEM","ENSG00000155100",0.383877159309021
"HAUS7","HAUS7",1.64271157084617,"DEM","ENSG00000213397",1.02367242482406
"RNF130","RNF130",1.64258520859641,"DEM","ENSG00000113269",7.48560460652591
"GPR20","GPR20",1.64242282212038,"DEM","ENSG00000204882",0.191938579654511
"FCHSD2","FCHSD2",1.64234366700308,"DEM","ENSG00000137478",13.3397312859885
"RNU6-1226P","RNU6-1226P",1.64223583245609,"DEM","ENSG00000207044",0.191938579654511
"FGFR1OP2","FGFR1OP2",1.64187319749067,"DEM","ENSG00000111790",1.72744721689059
"DLEU2","DLEU2",1.64147990172292,"DEM","ENSG00000231607",11.5483045425464
"AC106037.2","AC106037.2",1.64110637941268,"DEM","ENSG00000265656",0.255918106206014
"AC009951.2","AC009951.2",1.64096017115879,"DEM","ENSG00000283118",0.127959053103007
"AC006299.1","AC006299.1",1.64059731266057,"DEM","ENSG00000246225",0.703774792066539
"ZNF823","ZNF823",1.63977708089687,"DEM","ENSG00000197933",0.639795265515035
"CRTC3","CRTC3",1.63929995887944,"DEM","ENSG00000140577",5.95009596928983
"BX322234.1","BX322234.1",1.63865361086285,"DEM","ENSG00000226445",0.511836212412028
"BCLAF3","BCLAF3",1.63824004591115,"DEM","ENSG00000173681",2.07933461292386
"LIN54","LIN54",1.63813434620202,"DEM","ENSG00000189308",2.46321177223289
"HAUS8","HAUS8",1.63778162114498,"DEM","ENSG00000131351",0.895713371721049
"AC092131.1","AC092131.1",1.63641651287607,"DEM","ENSG00000259846",0.0639795265515035
"OSBPL10","OSBPL10",1.63615692761092,"DEM","ENSG00000144645",9.69289827255278
"AC005840.4","AC005840.4",1.63602252825186,"DEM","ENSG00000276718",0.0319897632757518
"AP005436.1","AP005436.1",1.63588723460865,"DEM","ENSG00000255102",0.0959692898272553
"AC137590.1","AC137590.1",1.6357979865037,"DEM","ENSG00000257000",0.0639795265515035
"TMTC2","TMTC2",1.63569972355056,"DEM","ENSG00000179104",62.9558541266795
"CADM2","CADM2",1.63566008765611,"DEM","ENSG00000175161",7.45361484325016
"AL451062.3","AL451062.3",1.63536112236303,"DEM","ENSG00000284989",0.0639795265515035
"ZNF230","ZNF230",1.63522206996739,"DEM","ENSG00000159882",0.287907869481766
"SEMA6D","SEMA6D",1.63516170014031,"DEM","ENSG00000137872",24.6321177223289
"DDX11-AS1","DDX11-AS1",1.63471543457163,"DEM","ENSG00000245614",0.831733845169546
"SMAD9","SMAD9",1.63437824293387,"DEM","ENSG00000120693",5.21433141394754
"ABRAXAS2","ABRAXAS2",1.63436895920741,"DEM","ENSG00000165660",1.11964171465131
"XPNPEP3","XPNPEP3",1.6343123136218,"DEM","ENSG00000196236",3.51887396033269
"ROBO3","ROBO3",1.63429771446101,"DEM","ENSG00000154134",0.767754318618042
"RNF17","RNF17",1.6341451763886,"DEM","ENSG00000132972",0.159948816378759
"EXOC2","EXOC2",1.63312842103531,"DEM","ENSG00000112685",9.50095969289827
"JPH2","JPH2",1.63219590070831,"DEM","ENSG00000149596",0.0959692898272553
"IQGAP2","IQGAP2",1.63156416973783,"DEM","ENSG00000145703",11.7722328854766
"LINC01705","LINC01705",1.6315099489046,"DEM","ENSG00000232679",0.0639795265515035
"AL022311.1","AL022311.1",1.63054496001023,"DEM","ENSG00000279738",0.991682661548305
"LARS2","LARS2",1.62996609984822,"DEM","ENSG00000011376",3.80678182981446
"AL354956.1","AL354956.1",1.62993205917642,"DEM","ENSG00000203469",0.127959053103007
"HDAC4","HDAC4",1.62959886666756,"DEM","ENSG00000068024",12.5399872040947
"CDH7","CDH7",1.62922205057054,"DEM","ENSG00000081138",3.7108125399872
"AL136162.1","AL136162.1",1.62881442592108,"DEM","ENSG00000271888",0.0639795265515035
"AP1AR","AP1AR",1.62830470252655,"DEM","ENSG00000138660",1.15163147792706
"WNT5A-AS1","WNT5A-AS1",1.62794278677898,"DEM","ENSG00000244586",0.127959053103007
"SNORD112","SNORD112",1.62728168733266,"DEM","ENSG00000275662",0.319897632757518
"ORMDL1","ORMDL1",1.62680065624969,"DEM","ENSG00000128699",0.799744081893794
"DTX2P1-UPK3BP1-PMS2P11","DTX2P1-UPK3BP1-PMS2P11",1.62632213289869,"DEM","ENSG00000265479",2.59117082533589
"CRISPLD2","CRISPLD2",1.62631746570482,"DEM","ENSG00000103196",2.20729366602687
"HSD11B2","HSD11B2",1.62630335520111,"DEM","ENSG00000176387",3.16698656429942
"CNOT2","CNOT2",1.62594782641368,"DEM","ENSG00000111596",6.78182981445937
"AC103736.1","AC103736.1",1.62565801871307,"DEM","ENSG00000254427",0.0319897632757518
"LIX1-AS1","LIX1-AS1",1.62527505511238,"DEM","ENSG00000251513",1.05566218809981
"VRK1","VRK1",1.62500895971699,"DEM","ENSG00000100749",2.33525271912988
"SPATS2L","SPATS2L",1.62462883034127,"DEM","ENSG00000196141",15.8669225847729
"GTDC1","GTDC1",1.62378442773085,"DEM","ENSG00000121964",10.6206014075496
"FAM242A","FAM242A",1.62368519240059,"DEM","ENSG00000231934",0.0319897632757518
"STK24","STK24",1.62367581100471,"DEM","ENSG00000102572",4.5745361484325
"COQ2","COQ2",1.62351572410599,"DEM","ENSG00000173085",0.895713371721049
"ITGBL1","ITGBL1",1.6231395277931,"DEM","ENSG00000198542",4.09468969929623
"AL159169.2","AL159169.2",1.62184120064191,"DEM","ENSG00000272871",0.0639795265515035
"AC034268.2","AC034268.2",1.62128095325161,"DEM","ENSG00000285939",0.767754318618042
"USP24","USP24",1.62094391974367,"DEM","ENSG00000162402",5.95009596928983
"AL160396.1","AL160396.1",1.62071957502731,"DEM","ENSG00000283347",0.0639795265515035
"AL589739.1","AL589739.1",1.61972981433336,"DEM","ENSG00000272161",0.0639795265515035
"AC103769.1","AC103769.1",1.61972392942509,"DEM","ENSG00000253475",0.0959692898272553
"NCAM2","NCAM2",1.61913969664987,"DEM","ENSG00000154654",28.08701215611
"LINC02432","LINC02432",1.61901933198879,"DEM","ENSG00000248810",0.0639795265515035
"ATL2","ATL2",1.6187480482911,"DEM","ENSG00000119787",3.35892514395394
"AC093788.1","AC093788.1",1.61863202658197,"DEM","ENSG00000273449",0.0319897632757518
"ADAM32","ADAM32",1.61857070556792,"DEM","ENSG00000197140",0.831733845169546
"RABGAP1","RABGAP1",1.61836449039678,"DEM","ENSG00000011454",10.4286628278951
"IPO8","IPO8",1.6176389920332,"DEM","ENSG00000133704",1.50351887396033
"KLHL41","KLHL41",1.61729042883413,"DEM","ENSG00000239474",0.0639795265515035
"RNASEH2B-AS1","RNASEH2B-AS1",1.61715663062946,"DEM","ENSG00000233672",0.287907869481766
"KLK12","KLK12",1.61712008599739,"DEM","ENSG00000186474",0.0319897632757518
"FAM160A1","FAM160A1",1.61677574629209,"DEM","ENSG00000164142",3.19897632757518
"CNTNAP3B","CNTNAP3B",1.61653808160793,"DEM","ENSG00000154529",1.43953934740883
"AL592211.1","AL592211.1",1.61571268585402,"DEM","ENSG00000267834",0.0319897632757518
"ARL6IP4","ARL6IP4",1.61551369873598,"DEM","ENSG00000182196",0.127959053103007
"GRK4","GRK4",1.61510485099348,"DEM","ENSG00000125388",3.26295585412668
"SPINK9","SPINK9",1.61490598309309,"DEM","ENSG00000204909",0.0319897632757518
"AIG1","AIG1",1.61484136038093,"DEM","ENSG00000146416",7.10172744721689
"CRADD","CRADD",1.61482649688234,"DEM","ENSG00000169372",3.83877159309021
"AC020931.1","AC020931.1",1.61463921049228,"DEM","ENSG00000267387",0.0319897632757518
"RN7SKP16","RN7SKP16",1.61447403760827,"DEM","ENSG00000222112",0.223928342930262
"FHL2","FHL2",1.61437176074439,"DEM","ENSG00000115641",2.52719129878439
"MAGI1-IT1","MAGI1-IT1",1.61419354724232,"DEM","ENSG00000272610",0.127959053103007
"SPACA6","SPACA6",1.61418053473724,"DEM","ENSG00000182310",1.82341650671785
"BBS9","BBS9",1.61330111689243,"DEM","ENSG00000122507",10.4606525911708
"PRICKLE2","PRICKLE2",1.61296411063826,"DEM","ENSG00000163637",14.043506078055
"PSMC1","PSMC1",1.61234104425117,"DEM","ENSG00000100764",0.671785028790787
"SLC10A4","SLC10A4",1.61170276806726,"DEM","ENSG00000145248",0.0319897632757518
"RARRES1","RARRES1",1.6115970066989,"DEM","ENSG00000118849",0.73576455534229
"SNORD114-13","SNORD114-13",1.6114777415619,"DEM","ENSG00000201247",0.127959053103007
"LATS2-AS1","LATS2-AS1",1.61116836852278,"DEM","ENSG00000233851",0.0319897632757518
"AL136368.1","AL136368.1",1.61111168291333,"DEM","ENSG00000232470",0.0319897632757518
"PCBD2","PCBD2",1.61087917997255,"DEM","ENSG00000132570",1.59948816378759
"RORA","RORA",1.61054934651879,"DEM","ENSG00000069667",42.3544465770953
"LYPD1","LYPD1",1.61031323874967,"DEM","ENSG00000150551",0.351887396033269
"PRR16","PRR16",1.61021526874334,"DEM","ENSG00000184838",10.5246321177223
"AC139718.2","AC139718.2",1.60990502670837,"DEM","ENSG00000250855",0.0319897632757518
"AC060234.3","AC060234.3",1.60945238700836,"DEM","ENSG00000241577",0.0319897632757518
"RN7SL757P","RN7SL757P",1.60874995832846,"DEM","ENSG00000239249",0.0959692898272553
"AC242426.2","AC242426.2",1.60874610080513,"DEM","ENSG00000237188",1.08765195137556
"BNC2","BNC2",1.60870988026945,"DEM","ENSG00000173068",14.555342290467
"CLMN","CLMN",1.60869682401577,"DEM","ENSG00000165959",1.88739603326935
"NADK2","NADK2",1.60842525924687,"DEM","ENSG00000152620",1.88739603326935
"CBLC","CBLC",1.60822604539146,"DEM","ENSG00000142273",0.0639795265515035
"FAM110B","FAM110B",1.60808022824455,"DEM","ENSG00000169122",4.83045425463852
"AC007000.3","AC007000.3",1.60789099241296,"DEM","ENSG00000259628",13.3397312859885
"C6orf118","C6orf118",1.60755051011897,"DEM","ENSG00000112539",0.287907869481766
"AC007342.1","AC007342.1",1.60705057748802,"DEM","ENSG00000259926",0.0959692898272553
"GTF2A1L","GTF2A1L",1.60676161104634,"DEM","ENSG00000242441",0.0319897632757518
"RNU6-786P","RNU6-786P",1.60654261485922,"DEM","ENSG00000252658",0.0639795265515035
"AP001033.1","AP001033.1",1.60650491358276,"DEM","ENSG00000264964",0.0959692898272553
"AC009107.2","AC009107.2",1.60599563130369,"DEM","ENSG00000260927",0.383877159309021
"DIRC3","DIRC3",1.6058521314265,"DEM","ENSG00000231672",2.91106845809341
"AC026124.1","AC026124.1",1.60561971969635,"DEM","ENSG00000250280",0.73576455534229
"AC024084.1","AC024084.1",1.60480834568451,"DEM","ENSG00000230649",0.575815738963532
"U2AF1","U2AF1",1.6043077926257,"DEM","ENSG00000160201",0.415866922584773
"AL133372.3","AL133372.3",1.60429885998869,"DEM","ENSG00000257904",0.191938579654511
"COL4A2-AS1","COL4A2-AS1",1.60393318039665,"DEM","ENSG00000232814",0.0319897632757518
"CDK11B","CDK11B",1.60387185168493,"DEM","ENSG00000248333",0.767754318618042
"TRMT11","TRMT11",1.60359639878615,"DEM","ENSG00000066651",5.11836212412028
"WDR41","WDR41",1.60353719056152,"DEM","ENSG00000164253",3.93474088291747
"AP001381.1","AP001381.1",1.60278060416628,"DEM","ENSG00000266541",0.0639795265515035
"SOCS7","SOCS7",1.60264803524281,"DEM","ENSG00000274211",2.75111964171465
"AL354993.2","AL354993.2",1.602240675417,"DEM","ENSG00000259723",0.0639795265515035
"KCNQ1","KCNQ1",1.60133592139356,"DEM","ENSG00000053918",3.03902751119642
"AL359853.2","AL359853.2",1.60088312234505,"DEM","ENSG00000231966",0.0319897632757518
"PRKAR1B","PRKAR1B",1.60085279457733,"DEM","ENSG00000188191",3.51887396033269
"IRF4","IRF4",1.59905929211402,"DEM","ENSG00000137265",0.127959053103007
"B3GLCT","B3GLCT",1.59852070300853,"DEM","ENSG00000187676",3.77479206653871
"TASP1","TASP1",1.59849262211508,"DEM","ENSG00000089123",6.23800383877159
"FAM182A","FAM182A",1.59811881081196,"DEM","ENSG00000125804",0.0639795265515035
"SCIN","SCIN",1.5975331073161,"DEM","ENSG00000006747",0.479846449136276
"RBMS1","RBMS1",1.59743011547475,"DEM","ENSG00000153250",18.426103646833
"GTPBP4","GTPBP4",1.596985739996,"DEM","ENSG00000107937",1.11964171465131
"TAF1A-AS1","TAF1A-AS1",1.59697794450549,"DEM","ENSG00000225265",0.0639795265515035
"RUNX2","RUNX2",1.59636367077952,"DEM","ENSG00000124813",58.4133077415227
"AC069366.2","AC069366.2",1.59627825257252,"DEM","ENSG00000265801",0.191938579654511
"ZNF350","ZNF350",1.595867028489,"DEM","ENSG00000256683",0.415866922584773
"RNU1-67P","RNU1-67P",1.59554555930924,"DEM","ENSG00000207175",0.415866922584773
"MIR199A2","MIR199A2",1.59550290134433,"DEM","ENSG00000208024",0.255918106206014
"CCDC9B","CCDC9B",1.59523663842812,"DEM","ENSG00000188549",0.0639795265515035
"TTC14","TTC14",1.59452518082008,"DEM","ENSG00000163728",3.00703774792067
"HOXC-AS1","HOXC-AS1",1.59443944579503,"DEM","ENSG00000250451",0.0319897632757518
"PPP4R3A","PPP4R3A",1.59435400203167,"DEM","ENSG00000100796",3.93474088291747
"PHKA2-AS1","PHKA2-AS1",1.5941526947154,"DEM","ENSG00000237836",0.0959692898272553
"CCDC113","CCDC113",1.59389779622848,"DEM","ENSG00000103021",0.255918106206014
"HIVEP2","HIVEP2",1.5927178916632,"DEM","ENSG00000010818",5.34229046705054
"AL357054.2","AL357054.2",1.59252175274556,"DEM","ENSG00000271727",0.991682661548305
"MYCBP2-AS1","MYCBP2-AS1",1.59230455585916,"DEM","ENSG00000236051",0.0319897632757518
"ADGRD2","ADGRD2",1.59226940798288,"DEM","ENSG00000180264",0.0639795265515035
"ORC5","ORC5",1.59225152228348,"DEM","ENSG00000164815",2.39923224568138
"LINC02156","LINC02156",1.59164226265995,"DEM","ENSG00000257906",0.0319897632757518
"NUDT12","NUDT12",1.59117301379474,"DEM","ENSG00000112874",0.479846449136276
"SETD5","SETD5",1.59109908048623,"DEM","ENSG00000168137",14.5873320537428
"NIT2","NIT2",1.59027608981212,"DEM","ENSG00000114021",0.671785028790787
"RN7SL517P","RN7SL517P",1.58990158080286,"DEM","ENSG00000241939",0.0319897632757518
"CNGA1","CNGA1",1.58952438000063,"DEM","ENSG00000198515",0.223928342930262
"VAT1L","VAT1L",1.58923024291399,"DEM","ENSG00000171724",7.77351247600768
"ADAM7","ADAM7",1.5891696712295,"DEM","ENSG00000069206",0.671785028790787
"C12orf75","C12orf75",1.58896023271607,"DEM","ENSG00000235162",2.04734484964811
"TRIM17","TRIM17",1.58856548194979,"DEM","ENSG00000162931",0.0319897632757518
"TMEM63B","TMEM63B",1.58851301148517,"DEM","ENSG00000137216",2.39923224568138
"CHL1-AS1","CHL1-AS1",1.58840951069918,"DEM","ENSG00000234661",0.0319897632757518
"ZNF804B","ZNF804B",1.58806586171638,"DEM","ENSG00000182348",23.7364043506078
"AC087612.1","AC087612.1",1.5879596689193,"DEM","ENSG00000259672",0.0319897632757518
"AC008758.6","AC008758.6",1.58794925822809,"DEM","ENSG00000269755",0.607805502239283
"C4orf51","C4orf51",1.58774480753472,"DEM","ENSG00000237136",0.351887396033269
"AC008080.1","AC008080.1",1.5874241176066,"DEM","ENSG00000173862",0.0959692898272553
"AL390957.1","AL390957.1",1.58708639977737,"DEM","ENSG00000285280",0.703774792066539
"PIP4K2A","PIP4K2A",1.58688009328617,"DEM","ENSG00000150867",4.41458733205374
"TTN-AS1","TTN-AS1",1.58671619730844,"DEM","ENSG00000237298",5.11836212412028
"DNAJC1","DNAJC1",1.58634437648553,"DEM","ENSG00000136770",13.3077415227127
"RN7SL284P","RN7SL284P",1.58592066163408,"DEM","ENSG00000243446",0.127959053103007
"AC008581.2","AC008581.2",1.58539265968555,"DEM","ENSG00000285000",0.0959692898272553
"SLC15A4","SLC15A4",1.58471749771872,"DEM","ENSG00000139370",1.18362124120282
"NUFIP2","NUFIP2",1.58402243080738,"DEM","ENSG00000108256",3.26295585412668
"ZIM2","ZIM2",1.58324174136724,"DEM","ENSG00000269699",0.319897632757518
"PPP2CB","PPP2CB",1.58312962302773,"DEM","ENSG00000104695",3.74280230326296
"COL23A1","COL23A1",1.5828347214321,"DEM","ENSG00000050767",15.7069737683941
"RARB","RARB",1.58282393909052,"DEM","ENSG00000077092",21.6890595009597
"SNORA77","SNORA77",1.58255440898633,"DEM","ENSG00000221643",0.895713371721049
"AC007319.1","AC007319.1",1.58131521690098,"DEM","ENSG00000224063",3.42290467050544
"ATRNL1","ATRNL1",1.58121002623556,"DEM","ENSG00000107518",15.2591170825336
"TTC33","TTC33",1.58104071386189,"DEM","ENSG00000113638",1.31158029430582
"FBXO22","FBXO22",1.58099629460686,"DEM","ENSG00000167196",3.00703774792067
"CDK11A","CDK11A",1.58097529843028,"DEM","ENSG00000008128",0.255918106206014
"AC067930.3","AC067930.3",1.58096951279142,"DEM","ENSG00000254859",0.0639795265515035
"SFMBT1","SFMBT1",1.58068501509754,"DEM","ENSG00000163935",2.87907869481766
"SMAP1","SMAP1",1.58045577707724,"DEM","ENSG00000112305",2.68714011516315
"AC026254.2","AC026254.2",1.5797507612869,"DEM","ENSG00000266313",0.0639795265515035
"AC011726.2","AC011726.2",1.57956044876921,"DEM","ENSG00000253430",0.0959692898272553
"RYK","RYK",1.57949597275775,"DEM","ENSG00000163785",6.17402431222009
"RNY4P3","RNY4P3",1.57927493435083,"DEM","ENSG00000202124",0.0639795265515035
"AC010737.1","AC010737.1",1.57917466031575,"DEM","ENSG00000229308",0.0639795265515035
"MCTP2","MCTP2",1.57865247519838,"DEM","ENSG00000140563",1.50351887396033
"AL451070.1","AL451070.1",1.5784436864947,"DEM","ENSG00000229044",0.0639795265515035
"ZC3H11A","ZC3H11A",1.578437138432,"DEM","ENSG00000058673",0.127959053103007
"ZDHHC18","ZDHHC18",1.57796915266073,"DEM","ENSG00000204160",0.927703134996801
"DMPK","DMPK",1.577614061552,"DEM","ENSG00000104936",2.7831094049904
"B4GALT5","B4GALT5",1.57738837818959,"DEM","ENSG00000158470",3.42290467050544
"PLEKHF1","PLEKHF1",1.57733749766038,"DEM","ENSG00000166289",0.0319897632757518
"AC037459.2","AC037459.2",1.57715146608254,"DEM","ENSG00000251034",0.223928342930262
"SEMA6A","SEMA6A",1.57654663134731,"DEM","ENSG00000092421",16.0268714011516
"BX664615.2","BX664615.2",1.57611458871497,"DEM","ENSG00000283886",0.127959053103007
"AC018618.1","AC018618.1",1.57609321451824,"DEM","ENSG00000259675",0.0319897632757518
"AC073320.1","AC073320.1",1.57602923506182,"DEM","ENSG00000244036",0.159948816378759
"CD86","CD86",1.57595534354583,"DEM","ENSG00000114013",0.0319897632757518
"ZNF12","ZNF12",1.57557245671828,"DEM","ENSG00000164631",0.863723608445297
"AC096887.1","AC096887.1",1.57505282311414,"DEM","ENSG00000272305",0.607805502239283
"HYAL1","HYAL1",1.57452236159861,"DEM","ENSG00000114378",0.511836212412028
"NEK7","NEK7",1.57375816229746,"DEM","ENSG00000151414",6.94177863083813
"PCA3","PCA3",1.57353966192909,"DEM","ENSG00000225937",0.0639795265515035
"AC115102.1","AC115102.1",1.57352623493459,"DEM","ENSG00000259654",0.0319897632757518
"AC100844.1","AC100844.1",1.5729756200173,"DEM","ENSG00000264634",0.0319897632757518
"CPB2","CPB2",1.57290102691518,"DEM","ENSG00000080618",0.0319897632757518
"XRRA1","XRRA1",1.57287811278783,"DEM","ENSG00000166435",4.86244401791427
"GPRC5A","GPRC5A",1.57261801096838,"DEM","ENSG00000013588",0.255918106206014
"AF178030.1","AF178030.1",1.57241112548635,"DEM","ENSG00000227170",0.0639795265515035
"FAM169B","FAM169B",1.57218801635317,"DEM","ENSG00000283597",0.255918106206014
