"Barcode"	"Cluster"
"857"	"C02_B05_P1-F12_LIG200_5_2"	"SR-2"
"858"	"C02_B06_P1-F09_LIG79_5_2"	"SR-2"
"859"	"C02_B06_P1-F12_LIG340_5_2"	"PA-1"
"860"	"C02_B06_P3-G03_LIG188_5_2"	"SR-2"
"861"	"C02_B07_P1-F12_LIG297_5_2"	"SR-2"
"862"	"C02_B08_P1-F09_LIG10_5_2"	"PA-1"
"863"	"C02_B09_P1-F12_LIG51_5_2"	"SR-2"
"864"	"C02_B10_P1-F10_LIG284_5_2"	"PA-1"
"865"	"C02_B10_P1-F12_LIG229_5_2"	"SR-2"
"866"	"C02_B10_P1-F12_LIG383_5_2"	"PA-1"
"867"	"C02_B11_P1-F09_LIG2_5_2"	"SI-2"
"868"	"C02_B11_P1-F09_LIG78_5_2"	"SR-2"
"869"	"C02_B11_P3-G03_LIG285_5_2"	"SI-2"
"870"	"C02_B12_P1-F10_LIG360_5_2"	"SI-2"
"871"	"C02_B12_P1-F11_LIG59_5_2"	"SI-2"
"872"	"C02_B12_P3-G02_LIG88_5_2"	"SI-2"
"873"	"C03_C01_P1-F09_LIG76_5_2"	"SR-2"
"874"	"C03_C01_P3-G03_LIG102_5_2"	"SR-2"
"875"	"C03_C02_P1-F10_LIG93_5_2"	"SR-2"
"876"	"C03_C02_P1-F12_LIG13_5_2"	"PA-1"
"877"	"C03_C02_P1-F12_LIG292_5_2"	"SI-2"
"878"	"C03_C02_P3-G02_LIG68_5_2"	"SR-2"
"879"	"C03_C03_P3-G03_LIG240_5_2"	"SR-2"
"880"	"C03_C04_P1-F10_LIG168_5_2"	"SR-2"
"881"	"C03_C04_P3-G02_LIG222_5_2"	"PA-1"
"882"	"C03_C06_P3-G03_LIG79_5_2"	"SI-2"
"883"	"C03_C08_P1-F10_LIG194_5_2"	"PA-1"
"884"	"C03_C08_P1-F11_LIG160_5_2"	"SI-2"
"885"	"C03_C08_P3-G02_LIG163_5_2"	"SI-2"
"886"	"C03_C11_P3-G03_LIG5_5_2"	"PA-1"
"887"	"C03_C12_P1-F12_LIG25_5_2"	"SI-2"
"888"	"C05_D03_P1-F12_LIG68_5_2"	"SI-2"
"889"	"C05_D04_P1-F11_LIG157_5_2"	"SR-2"
"890"	"C05_D04_P3-G02_LIG260_5_2"	"SR-2"
"891"	"C05_D05_P3-G02_LIG107_5_2"	"SI-2"
"892"	"C05_D06_P1-F11_LIG184_5_2"	"PA-1"
"893"	"C05_D08_P1-F09_LIG91_5_2"	"PA-1"
"894"	"C05_D08_P3-G02_LIG270_5_2"	"SI-2"
"895"	"C05_D09_P1-F10_LIG101_5_2"	"SI-2"
"896"	"C05_D09_P3-G02_LIG287_5_2"	"SI-2"
"897"	"C05_D10_P1-F10_LIG141_5_2"	"SI-2"
"898"	"C05_D10_P1-F10_LIG208_5_2"	"PA-1"
"899"	"C05_D10_P3-G03_LIG60_5_2"	"SI-2"
"900"	"C05_D11_P1-F09_LIG178_5_2"	"SI-2"
"901"	"C05_D11_P1-F10_LIG67_5_2"	"PA-1"
"902"	"C05_D12_P3-G02_LIG263_5_2"	"SI-2"
"903"	"C06_E01_P1-F11_LIG36_5_2"	"SR-2"
"904"	"C06_E02_P3-G02_LIG95_5_2"	"SI-2"
"905"	"C06_E03_P1-F10_LIG243_5_2"	"SI-2"
"906"	"C06_E03_P1-F10_LIG98_5_2"	"SR-2"
"907"	"C06_E04_P1-F09_LIG187_5_2"	"PA-1"
"908"	"C06_E04_P1-F09_LIG44_5_2"	"SI-2"
"909"	"C06_E04_P1-F12_LIG70_5_2"	"SR-2"
"910"	"C06_E04_P3-G03_LIG276_5_2"	"SI-2"
"911"	"C06_E05_P1-F12_LIG87_5_2"	"SR-2"
"912"	"C06_E05_P3-G02_LIG280_5_2"	"SI-2"
"913"	"C06_E06_P1-F11_LIG310_5_2"	"PA-1"
"914"	"C06_E06_P3-G03_LIG161_5_2"	"PA-1"
"915"	"C06_E07_P1-F10_LIG61_5_2"	"SI-2"
"916"	"C06_E07_P1-F11_LIG11_5_2"	"SI-2"
"917"	"C06_E09_P1-F11_LIG246_5_2"	"SI-2"
"918"	"C06_E10_P1-F10_LIG8_5_2"	"SR-2"
"919"	"C06_E11_P1-F10_LIG201_5_2"	"SI-2"
"920"	"C06_E11_P3-G02_LIG324_5_2"	"SI-2"
"921"	"C06_E11_P3-G03_LIG325_5_2"	"SI-2"
"922"	"C10_A01_P1-F09_LIG327_5_2"	"SI-2"
"923"	"C10_A01_P1-F10_LIG82_5_2"	"PA-1"
"924"	"C10_A02_P1-F09_LIG298_5_2"	"SR-2"
"925"	"C10_A02_P1-F10_LIG317_5_2"	"SR-2"
"926"	"C10_A03_P1-F12_LIG86_5_2"	"PA-1"
"927"	"C10_A03_P3-G02_LIG24_5_2"	"SI-2"
"928"	"C10_A04_P1-F09_LIG320_5_2"	"PA-1"
"929"	"C10_A04_P1-F11_LIG19_5_2"	"PA-1"
"930"	"C10_A05_P1-F09_LIG108_5_2"	"SI-2"
"931"	"C10_A05_P1-F12_LIG350_5_2"	"SR-2"
"932"	"C10_A06_P1-F12_LIG145_5_2"	"SR-2"
"933"	"C10_A07_P1-F12_LIG54_5_2"	"SR-2"
"934"	"C10_A07_P3-G02_LIG102_5_2"	"SI-2"
"935"	"C10_A07_P3-G03_LIG61_5_2"	"PA-1"
"936"	"C10_A11_P1-F12_LIG179_5_2"	"SR-2"
"937"	"C10_A11_P1-F12_LIG289_5_2"	"SR-2"
"938"	"C10_A12_P1-F09_LIG159_5_2"	"SI-2"
"939"	"C10_A12_P3-G03_LIG37_5_2"	"PA-1"
"940"	"C11_B01_P1-F11_LIG344_5_2"	"SI-2"
"941"	"C11_B01_P1-F12_LIG26_5_2"	"SR-2"
"942"	"C11_B02_P1-F11_LIG348_5_2"	"SI-2"
"943"	"C11_B02_P1-F12_LIG19_5_2"	"PA-1"
"944"	"C11_B02_P3-G03_LIG329_5_2"	"SI-2"
"945"	"C11_B03_P1-F12_LIG73_5_2"	"SI-2"
"946"	"C11_B03_P3-G02_LIG67_5_2"	"SR-2"
"947"	"C11_B04_P1-F09_LIG147_5_2"	"SR-2"
"948"	"C11_B05_P1-F12_LIG369_5_2"	"PA-1"
"949"	"C11_B05_P3-G03_LIG232_5_2"	"SI-2"
"950"	"C11_B06_P1-F11_LIG162_5_2"	"SR-2"
"951"	"C11_B06_P3-G02_LIG364_5_2"	"SI-2"
"952"	"C11_B08_P1-F09_LIG70_5_2"	"SI-2"
"953"	"C11_B08_P1-F10_LIG245_5_2"	"SR-2"
"954"	"C11_B08_P1-F12_LIG60_5_2"	"SI-2"
"955"	"C11_B08_P3-G03_LIG198_5_2"	"PA-1"
"956"	"C11_B09_P1-F11_LIG237_5_2"	"SR-2"
"957"	"C11_B09_P1-F12_LIG169_5_2"	"SR-2"
"958"	"C11_B10_P1-F12_LIG343_5_2"	"PA-1"
"959"	"C11_B11_P1-F11_LIG268_5_2"	"SI-2"
"960"	"C11_B12_P3-G02_LIG164_5_2"	"SI-2"
"961"	"C11_F01_P3-G03_LIG62_5_2"	"PA-1"
"962"	"C11_F02_P1-F11_LIG240_5_2"	"SR-2"
"963"	"C11_F02_P3-G02_LIG135_5_2"	"PA-1"
"964"	"C11_F03_P1-F10_LIG59_5_2"	"PA-1"
"965"	"C11_F03_P1-F12_LIG324_5_2"	"PA-1"
"966"	"C11_F04_P3-G03_LIG223_5_2"	"PA-1"
"967"	"C11_F05_P1-F11_LIG126_5_2"	"PA-1"
"968"	"C11_F06_P1-F11_LIG81_5_2"	"SR-2"
"969"	"C11_F06_P3-G02_LIG328_5_2"	"PA-1"
"970"	"C11_F07_P3-G02_LIG225_5_2"	"SI-2"
"971"	"C11_F08_P1-F11_LIG87_5_2"	"SI-2"
"972"	"C11_F08_P1-F12_LIG229_5_2"	"SI-2"
"973"	"C11_F10_P3-G02_LIG58_5_2"	"SR-2"
"974"	"C11_F11_P1-F09_LIG126_5_2"	"SR-2"
"975"	"C11_F11_P1-F11_LIG154_5_2"	"SI-2"
"976"	"C11_F12_P1-F09_LIG50_5_2"	"SI-2"
"977"	"C12_G01_P3-G02_LIG52_5_2"	"PA-1"
"978"	"C12_G02_P1-F09_LIG115_5_2"	"PA-1"
"979"	"C12_G02_P1-F12_LIG82_5_2"	"SI-2"
"980"	"C12_G03_P1-F09_LIG52_5_2"	"SI-2"
"981"	"C12_G03_P1-F11_LIG188_5_2"	"PA-1"
"982"	"C12_G05_P3-G03_LIG109_5_2"	"SI-2"
"983"	"C12_G06_P1-F09_LIG134_5_2"	"SI-2"
"984"	"C12_G07_P1-F09_LIG179_5_2"	"SI-2"
"985"	"C12_G07_P1-F10_LIG165_5_2"	"SR-2"
"986"	"C12_G07_P1-F11_LIG330_5_2"	"SR-2"
"987"	"C12_G08_P1-F11_LIG98_5_2"	"PA-1"
"988"	"C12_G09_P1-F10_LIG115_5_2"	"SR-2"
"989"	"C12_G11_P1-F10_LIG173_5_2"	"SI-2"
"990"	"C12_G12_P1-F11_LIG125_5_2"	"SR-2"
"991"	"C12_G12_P1-F12_LIG284_5_2"	"SR-2"
"992"	"C12_G12_P3-G02_LIG377_5_2"	"SI-2"
"993"	"D02_B01_P1-F11_LIG204_5_2"	"PA-1"
"994"	"D02_B02_P1-F09_LIG43_5_2"	"PA-1"
"995"	"D02_B03_P1-F09_LIG363_5_2"	"PA-1"
"996"	"D02_B04_P1-F10_LIG136_5_2"	"SR-2"
"997"	"D02_B04_P1-F11_LIG87_5_2"	"SI-2"
"998"	"D02_B04_P3-G02_LIG206_5_2"	"SI-2"
"999"	"D02_B05_P3-G02_LIG207_5_2"	"SR-2"
"1000"	"D02_B05_P3-G02_LIG93_5_2"	"PA-1"
"1001"	"D02_B07_P3-G02_LIG186_5_2"	"SI-2"
"1002"	"D02_B08_P1-F09_LIG353_5_2"	"SI-2"
"1003"	"D02_B08_P3-G02_LIG75_5_2"	"PA-1"
"1004"	"D02_B09_P1-F09_LIG258_5_2"	"PA-1"
"1005"	"D02_B09_P1-F11_LIG182_5_2"	"SI-2"
"1006"	"D02_B09_P1-F11_LIG60_5_2"	"SI-2"
"1007"	"D02_B11_P1-F09_LIG143_5_2"	"PA-1"
"1008"	"D02_B11_P1-F10_LIG15_5_2"	"SI-2"
"1009"	"D02_B11_P1-F11_LIG12_5_2"	"SI-2"
"1010"	"D02_B11_P1-F12_LIG51_5_2"	"SI-2"
"1011"	"D02_B11_P3-G02_LIG311_5_2"	"PA-1"
"1012"	"D02_B12_P1-F11_LIG29_5_2"	"SI-2"
"1013"	"D03_C01_P1-F12_LIG217_5_2"	"PA-1"
"1014"	"D03_C01_P3-G02_LIG296_5_2"	"SI-2"
"1015"	"D03_C02_P3-G03_LIG286_5_2"	"SI-2"
"1016"	"D03_C03_P1-F11_LIG117_5_2"	"SR-2"
"1017"	"D03_C04_P1-F11_LIG252_5_2"	"SR-2"
"1018"	"D03_C05_P1-F09_LIG110_5_2"	"PA-1"
"1019"	"D03_C07_P3-G02_LIG119_5_2"	"PA-1"
"1020"	"D03_C11_P1-F10_LIG90_5_2"	"PA-1"
"1021"	"D03_C11_P1-F11_LIG335_5_2"	"SI-2"
"1022"	"D06_E02_P1-F12_LIG119_5_2"	"SR-2"
"1023"	"D06_E03_P1-F09_LIG211_5_2"	"SR-2"
"1024"	"D06_E04_P1-F09_LIG244_5_2"	"SI-2"
"1025"	"D06_E05_P1-F10_LIG165_5_2"	"PA-1"
"1026"	"D06_E06_P3-G03_LIG318_5_2"	"SR-2"
"1027"	"D06_E09_P1-F10_LIG157_5_2"	"SI-2"
"1028"	"D06_E09_P1-F10_LIG89_5_2"	"SI-2"
"1029"	"D06_E10_P1-F09_LIG53_5_2"	"SR-2"
"1030"	"D06_E10_P3-G03_LIG138_5_2"	"SR-2"
"1031"	"D06_E10_P3-G03_LIG177_5_2"	"SR-2"
"1032"	"D06_E11_P1-F10_LIG130_5_2"	"SR-2"
"1033"	"D06_E11_P1-F12_LIG230_5_2"	"SR-2"
"1034"	"D06_E11_P3-G03_LIG132_5_2"	"PA-1"
"1035"	"D06_E12_P1-F09_LIG354_5_2"	"SI-2"
"1036"	"D06_E12_P1-F11_LIG101_5_2"	"SR-2"
"1037"	"D10_A03_P1-F10_LIG294_5_2"	"SI-2"
"1038"	"D10_A04_P1-F11_LIG271_5_2"	"SI-2"
"1039"	"D10_A05_P1-F10_LIG227_5_2"	"SI-2"
"1040"	"D10_A05_P1-F11_LIG276_5_2"	"PA-1"
"1041"	"D10_A05_P3-G02_LIG20_5_2"	"SR-2"
"1042"	"D10_A05_P3-G03_LIG78_5_2"	"SI-2"
"1043"	"D10_A08_P1-F10_LIG282_5_2"	"SR-2"
"1044"	"D10_A09_P1-F10_LIG25_5_2"	"PA-1"
"1045"	"D10_A09_P3-G03_LIG282_5_2"	"SR-2"
"1046"	"D10_A11_P1-F11_LIG98_5_2"	"SR-2"
"1047"	"D10_A11_P3-G03_LIG169_5_2"	"SI-2"
"1048"	"D10_A12_P1-F12_LIG277_5_2"	"PA-1"
"1049"	"D11_B01_P3-G02_LIG189_5_2"	"SR-2"
"1050"	"D11_B02_P1-F10_LIG44_5_2"	"SI-2"
"1051"	"D11_B02_P1-F11_LIG111_5_2"	"PA-1"
"1052"	"D11_B03_P1-F09_LIG174_5_2"	"SR-2"
"1053"	"D11_B03_P3-G02_LIG41_5_2"	"SI-2"
"1054"	"D11_B05_P3-G02_LIG149_5_2"	"SR-2"
"1055"	"D11_B05_P3-G03_LIG166_5_2"	"SR-2"
"1056"	"D11_B07_P1-F12_LIG96_5_2"	"PA-1"
"1057"	"D11_B08_P1-F12_LIG351_5_2"	"SI-2"
"1058"	"D11_B09_P1-F12_LIG26_5_2"	"PA-1"
"1059"	"D11_B10_P1-F10_LIG114_5_2"	"SR-2"
"1060"	"D11_B10_P1-F11_LIG217_5_2"	"SI-2"
"1061"	"D11_B10_P3-G03_LIG369_5_2"	"PA-1"
"1062"	"D11_B11_P1-F10_LIG221_5_2"	"SI-2"
"1063"	"D11_B12_P1-F12_LIG196_5_2"	"SI-2"
"1064"	"D11_F04_P1-F09_LIG116_5_2"	"SR-2"
"1065"	"D11_F04_P1-F12_LIG300_5_2"	"SR-2"
"1066"	"D11_F04_P1-F12_LIG305_5_2"	"PA-1"
"1067"	"D11_F04_P3-G02_LIG178_5_2"	"SI-2"
"1068"	"D11_F05_P1-F09_LIG216_5_2"	"PA-1"
"1069"	"D11_F05_P1-F12_LIG174_5_2"	"SR-2"
"1070"	"D11_F06_P1-F09_LIG21_5_2"	"PA-1"
"1071"	"D11_F06_P1-F09_LIG261_5_2"	"PA-1"
"1072"	"D11_F07_P3-G02_LIG174_5_2"	"SI-2"
"1073"	"D11_F11_P1-F10_LIG8_5_2"	"SI-2"
"1074"	"D11_F12_P3-G02_LIG346_5_2"	"SI-2"
"1075"	"D12_G03_P3-G02_LIG13_5_2"	"SI-2"
"1076"	"D12_G04_P1-F09_LIG94_5_2"	"PA-1"
"1077"	"D12_G05_P1-F11_LIG251_5_2"	"SI-2"
"1078"	"D12_G05_P3-G03_LIG167_5_2"	"PA-1"
"1079"	"D12_G05_P3-G03_LIG47_5_2"	"PA-1"
"1080"	"D12_G06_P1-F12_LIG289_5_2"	"SR-2"
"1081"	"D12_G07_P1-F10_LIG108_5_2"	"SI-2"
"1082"	"D12_G08_P1-F10_LIG326_5_2"	"PA-1"
"1083"	"D12_G08_P3-G02_LIG132_5_2"	"PA-1"
"1084"	"D12_G09_P1-F10_LIG61_5_2"	"SI-2"
"1085"	"D12_G09_P1-F11_LIG155_5_2"	"PA-1"
"1086"	"D12_G09_P1-F12_LIG185_5_2"	"SR-2"
"1087"	"D12_G09_P3-G02_LIG156_5_2"	"SI-2"
"1088"	"D12_G10_P1-F12_LIG193_5_2"	"PA-1"
"1089"	"D12_G11_P3-G02_LIG225_5_2"	"PA-1"
"1090"	"E02_B01_P1-F11_LIG258_5_2"	"SI-2"
"1091"	"E02_B02_P1-F11_LIG145_5_2"	"SI-2"
"1092"	"E02_B04_P1-F10_LIG347_5_2"	"SI-2"
"1093"	"E02_B04_P3-G03_LIG88_5_2"	"SR-2"
"1094"	"E02_B05_P1-F10_LIG158_5_2"	"SR-2"
"1095"	"E02_B07_P1-F12_LIG256_5_2"	"PA-1"
"1096"	"E02_B08_P1-F12_LIG284_5_2"	"SI-2"
"1097"	"E02_B09_P1-F09_LIG35_5_2"	"SI-2"
"1098"	"E02_B09_P1-F10_LIG226_5_2"	"PA-1"
"1099"	"E02_B10_P1-F10_LIG280_5_2"	"PA-1"
"1100"	"E02_B10_P1-F11_LIG273_5_2"	"SI-2"
"1101"	"E02_B11_P1-F12_LIG16_5_2"	"SI-2"
"1102"	"E02_B12_P1-F09_LIG132_5_2"	"SI-2"
"1103"	"E02_B12_P1-F09_LIG156_5_2"	"PA-1"
"1104"	"E03_C01_P1-F11_LIG311_5_2"	"SR-2"
"1105"	"E03_C01_P3-G02_LIG202_5_2"	"SI-2"
"1106"	"E03_C02_P1-F09_LIG61_5_2"	"SR-2"
"1107"	"E03_C04_P1-F09_LIG258_5_2"	"SI-2"
"1108"	"E03_C04_P1-F12_LIG250_5_2"	"SR-2"
"1109"	"E03_C08_P1-F11_LIG334_5_2"	"SI-2"
"1110"	"E03_C09_P1-F09_LIG116_5_2"	"SI-2"
"1111"	"E03_C12_P3-G02_LIG263_5_2"	"SR-2"
"1112"	"E05_D01_P1-F12_LIG267_5_2"	"SR-2"
"1113"	"E05_D01_P3-G02_LIG192_5_2"	"SI-2"
"1114"	"E05_D03_P1-F11_LIG259_5_2"	"SI-2"
"1115"	"E05_D04_P3-G02_LIG88_5_2"	"PA-1"
"1116"	"E05_D05_P1-F11_LIG125_5_2"	"SI-2"
"1117"	"E05_D06_P3-G03_LIG60_5_2"	"SI-2"
"1118"	"E05_D07_P3-G02_LIG174_5_2"	"SR-2"
"1119"	"E05_D08_P1-F09_LIG50_5_2"	"SI-2"
"1120"	"E05_D08_P1-F11_LIG276_5_2"	"PA-1"
"1121"	"E05_D10_P1-F11_LIG129_5_2"	"SI-2"
"1122"	"E05_D12_P3-G03_LIG142_5_2"	"SR-2"
"1123"	"E06_E01_P1-F09_LIG346_5_2"	"SI-2"
"1124"	"E06_E02_P1-F09_LIG60_5_2"	"SR-2"
"1125"	"E06_E02_P3-G03_LIG54_5_2"	"PA-1"
"1126"	"E06_E03_P1-F09_LIG143_5_2"	"SI-2"
"1127"	"E06_E03_P1-F09_LIG257_5_2"	"SI-2"
"1128"	"E06_E05_P1-F10_LIG203_5_2"	"SI-2"
"1129"	"E06_E05_P3-G02_LIG33_5_2"	"PA-1"
"1130"	"E06_E05_P3-G02_LIG347_5_2"	"SI-2"
"1131"	"E06_E06_P1-F11_LIG120_5_2"	"SI-2"
"1132"	"E06_E09_P1-F09_LIG108_5_2"	"PA-1"
"1133"	"E06_E09_P1-F11_LIG151_5_2"	"SI-2"
"1134"	"E06_E10_P1-F12_LIG75_5_2"	"SI-2"
"1135"	"E06_E10_P3-G03_LIG86_5_2"	"PA-1"
"1136"	"E06_E11_P1-F11_LIG66_5_2"	"PA-1"
"1137"	"E06_E12_P1-F09_LIG327_5_2"	"SI-2"
"1138"	"E10_A02_P1-F12_LIG72_5_2"	"SI-2"
"1139"	"E10_A02_P3-G02_LIG278_5_2"	"SR-2"
"1140"	"E10_A02_P3-G03_LIG158_5_2"	"SR-2"
"1141"	"E10_A03_P1-F12_LIG328_5_2"	"PA-1"
"1142"	"E10_A04_P1-F10_LIG289_5_2"	"PA-1"
"1143"	"E10_A04_P1-F11_LIG178_5_2"	"SR-2"
"1144"	"E10_A04_P3-G02_LIG348_5_2"	"SI-2"
"1145"	"E10_A04_P3-G03_LIG245_5_2"	"SI-2"
"1146"	"E10_A05_P1-F12_LIG49_5_2"	"SR-2"
"1147"	"E10_A07_P1-F09_LIG202_5_2"	"SR-2"
"1148"	"E10_A07_P1-F10_LIG346_5_2"	"SI-2"
"1149"	"E10_A08_P3-G02_LIG191_5_2"	"SR-2"
"1150"	"E10_A09_P1-F09_LIG37_5_2"	"SI-2"
"1151"	"E10_A10_P3-G03_LIG276_5_2"	"PA-1"
"1152"	"E10_A11_P1-F10_LIG98_5_2"	"SI-2"
"1153"	"E10_A11_P1-F12_LIG27_5_2"	"SI-2"
"1154"	"E10_A11_P3-G03_LIG82_5_2"	"PA-1"
"1155"	"E10_A12_P1-F11_LIG224_5_2"	"SR-2"
"1156"	"E11_B01_P3-G03_LIG38_5_2"	"SI-2"
"1157"	"E11_B02_P1-F11_LIG81_5_2"	"PA-1"
"1158"	"E11_B03_P3-G02_LIG4_5_2"	"SI-2"
"1159"	"E11_B04_P1-F10_LIG353_5_2"	"PA-1"
"1160"	"E11_B04_P3-G02_LIG254_5_2"	"PA-1"
"1161"	"E11_B05_P1-F10_LIG160_5_2"	"SR-2"
"1162"	"E11_B05_P1-F12_LIG194_5_2"	"PA-1"
"1163"	"E11_B05_P1-F12_LIG278_5_2"	"PA-1"
"1164"	"E11_B05_P3-G02_LIG348_5_2"	"SI-2"
"1165"	"E11_B06_P1-F10_LIG311_5_2"	"SR-2"
"1166"	"E11_B07_P1-F09_LIG193_5_2"	"SI-2"
"1167"	"E11_B07_P1-F09_LIG91_5_2"	"SR-2"
"1168"	"E11_B07_P1-F12_LIG108_5_2"	"PA-1"
"1169"	"E11_B07_P1-F12_LIG202_5_2"	"SI-2"
"1170"	"E11_B07_P3-G03_LIG23_5_2"	"SI-2"
"1171"	"E11_B07_P3-G03_LIG84_5_2"	"SI-2"
"1172"	"E11_B08_P1-F11_LIG131_5_2"	"SR-2"
"1173"	"E11_B08_P3-G02_LIG100_5_2"	"PA-1"
"1174"	"E11_B08_P3-G03_LIG209_5_2"	"PA-1"
"1175"	"E11_B09_P1-F10_LIG119_5_2"	"SI-2"
"1176"	"E11_B09_P1-F10_LIG67_5_2"	"SR-2"
"1177"	"E11_B09_P3-G02_LIG72_5_2"	"SI-2"
"1178"	"E11_B10_P1-F09_LIG9_5_2"	"PA-1"
"1179"	"E11_B10_P3-G02_LIG164_5_2"	"SI-2"
"1180"	"E11_B10_P3-G03_LIG206_5_2"	"SR-2"
"1181"	"E11_B11_P1-F11_LIG357_5_2"	"SI-2"
"1182"	"E11_B11_P3-G03_LIG73_5_2"	"PA-1"
"1183"	"E11_F02_P1-F11_LIG126_5_2"	"SI-2"
"1184"	"E11_F03_P1-F11_LIG334_5_2"	"SR-2"
"1185"	"E11_F04_P1-F10_LIG74_5_2"	"SI-2"
"1186"	"E11_F04_P1-F11_LIG117_5_2"	"SI-2"
"1187"	"E11_F04_P3-G02_LIG238_5_2"	"SI-2"
"1188"	"E11_F04_P3-G03_LIG114_5_2"	"PA-1"
"1189"	"E11_F04_P3-G03_LIG42_5_2"	"PA-1"
"1190"	"E11_F06_P3-G02_LIG188_5_2"	"SI-2"
"1191"	"E11_F07_P1-F09_LIG275_5_2"	"SR-2"
"1192"	"E11_F07_P1-F09_LIG58_5_2"	"PA-1"
"1193"	"E11_F07_P1-F12_LIG181_5_2"	"SI-2"
"1194"	"E11_F08_P1-F11_LIG167_5_2"	"SR-2"
"1195"	"E11_F08_P3-G02_LIG96_5_2"	"PA-1"
"1196"	"E11_F09_P3-G02_LIG52_5_2"	"PA-1"
"1197"	"E11_F10_P1-F10_LIG240_5_2"	"SR-2"
"1198"	"E11_F11_P1-F09_LIG338_5_2"	"SI-2"
"1199"	"E11_F11_P1-F10_LIG9_5_2"	"SI-2"
"1200"	"E11_F12_P1-F10_LIG228_5_2"	"SI-2"
"1201"	"E12_G01_P1-F10_LIG132_5_2"	"PA-1"
"1202"	"E12_G02_P1-F09_LIG139_5_2"	"SI-2"
"1203"	"E12_G02_P1-F09_LIG25_5_2"	"SI-2"
"1204"	"E12_G08_P1-F10_LIG32_5_2"	"SI-2"
"1205"	"E12_G08_P3-G03_LIG1_5_2"	"PA-1"
"1206"	"E12_G09_P1-F09_LIG301_5_2"	"SI-2"
"1207"	"E12_G10_P3-G02_LIG52_5_2"	"PA-1"
"1208"	"F02_B01_P1-F10_LIG152_5_2"	"SR-2"
"1209"	"F02_B01_P1-F10_LIG176_5_2"	"SR-2"
"1210"	"F02_B01_P1-F11_LIG239_5_2"	"PA-1"
"1211"	"F02_B01_P3-G03_LIG68_5_2"	"PA-1"
"1212"	"F02_B02_P1-F11_LIG122_5_2"	"SI-2"
"1213"	"F02_B02_P3-G02_LIG279_5_2"	"SR-2"
"1214"	"F02_B03_P1-F09_LIG34_5_2"	"SI-2"
"1215"	"F02_B04_P1-F11_LIG6_5_2"	"SR-2"
"1216"	"F02_B08_P1-F12_LIG363_5_2"	"SI-2"
"1217"	"F02_B09_P1-F11_LIG260_5_2"	"PA-1"
"1218"	"F02_B11_P3-G03_LIG76_5_2"	"SR-2"
"1219"	"F02_B12_P1-F09_LIG154_5_2"	"SR-2"
"1220"	"F02_B12_P1-F10_LIG168_5_2"	"SI-2"
"1221"	"F02_B12_P1-F11_LIG327_5_2"	"SR-2"
"1222"	"F02_B12_P1-F12_LIG241_5_2"	"SI-2"
"1223"	"F03_C01_P1-F10_LIG85_5_2"	"PA-1"
"1224"	"F03_C02_P3-G03_LIG242_5_2"	"SI-2"
"1225"	"F03_C03_P1-F09_LIG71_5_2"	"SI-2"
"1226"	"F03_C03_P1-F12_LIG65_5_2"	"SR-2"
"1227"	"F03_C10_P3-G02_LIG55_5_2"	"SR-2"
"1228"	"F03_C11_P1-F09_LIG81_5_2"	"SR-2"
"1229"	"F03_C12_P3-G02_LIG65_5_2"	"SR-2"
"1230"	"F05_D02_P1-F10_LIG119_5_2"	"SI-2"
"1231"	"F05_D02_P1-F12_LIG322_5_2"	"SI-2"
"1232"	"F05_D03_P3-G02_LIG347_5_2"	"SR-2"
"1233"	"F05_D06_P1-F10_LIG289_5_2"	"PA-1"
"1234"	"F05_D06_P1-F12_LIG17_5_2"	"SR-2"
"1235"	"F05_D11_P1-F09_LIG12_5_2"	"SI-2"
"1236"	"F05_D11_P3-G02_LIG48_5_2"	"SI-2"
"1237"	"F05_D11_P3-G02_LIG53_5_2"	"SI-2"
"1238"	"F05_D12_P1-F12_LIG65_5_2"	"SR-2"
"1239"	"F06_E01_P1-F12_LIG153_5_2"	"SI-2"
"1240"	"F06_E02_P3-G03_LIG190_5_2"	"SI-2"
"1241"	"F06_E03_P1-F11_LIG247_5_2"	"SI-2"
"1242"	"F06_E03_P1-F11_LIG27_5_2"	"PA-1"
"1243"	"F06_E03_P3-G03_LIG276_5_2"	"SI-2"
"1244"	"F06_E04_P1-F11_LIG22_5_2"	"SI-2"
"1245"	"F06_E04_P1-F11_LIG40_5_2"	"SR-2"
"1246"	"F06_E04_P1-F12_LIG324_5_2"	"SI-2"
"1247"	"F06_E06_P1-F10_LIG262_5_2"	"SR-2"
"1248"	"F06_E07_P1-F10_LIG124_5_2"	"SR-2"
"1249"	"F06_E07_P3-G03_LIG314_5_2"	"SI-2"
"1250"	"F06_E08_P1-F09_LIG139_5_2"	"SI-2"
"1251"	"F06_E09_P1-F09_LIG211_5_2"	"SR-2"
"1252"	"F06_E09_P1-F09_LIG215_5_2"	"SR-2"
"1253"	"F06_E09_P1-F12_LIG107_5_2"	"SI-2"
"1254"	"F06_E09_P1-F12_LIG203_5_2"	"SR-2"
"1255"	"F06_E10_P1-F11_LIG52_5_2"	"PA-1"
"1256"	"F06_E10_P3-G02_LIG46_5_2"	"PA-1"
"1257"	"F10_A01_P1-F09_LIG133_5_2"	"PA-1"
"1258"	"F10_A01_P1-F11_LIG196_5_2"	"SI-2"
"1259"	"F10_A01_P1-F11_LIG303_5_2"	"SI-2"
